StrategyName,EntryTime,LastModTime,State,LastUpdateType,Symbol,Side,Type,TIF,Price,Quantity,DisplayQuantity,FilledQty,Remains,AvgFillPrice,ExecutionCost,Account,Trader,Broker,MarketCenter,OrderId,Tag,Reason
SwingSPY_1,2022-Apr-26 19:34:32.995000,2022-Apr-26 19:34:32.995000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,417.355000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292731,,limit price is not an increment of minimum tick size
SwingSPY_1,2022-Apr-26 19:36:11.188000,2022-Apr-26 19:36:11.188000,FILLED,FILL,SPY,BUY,LIMIT,DAY,417.210000,97,0,97,0,417.210000,0.116400,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292732,,
SwingSPY_1,2022-Apr-26 19:56:23.132000,2022-Apr-26 19:56:23.132000,FILLED,FILL,SPY,BUY,LIMIT,DAY,417.020000,1,0,1,0,417.020000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292733,,
SwingSPY_1,2022-Apr-29 19:10:38.155000,2022-Apr-29 19:10:38.155000,FILLED,FILL,SPY,BUY,LIMIT,DAY,414.480000,200,0,200,0,414.480000,0.240000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292734,,
SwingSPY_1,2022-Apr-29 19:13:27.102000,2022-Apr-29 19:13:27.102000,FILLED,FILL,SPY,BUY,LIMIT,DAY,414.360000,100,0,100,0,414.360000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292735,,
SwingSPY_1,2022-Apr-29 19:14:08.696000,2022-Apr-29 19:14:08.696000,FILLED,FILL,SPY,BUY,LIMIT,DAY,414.020000,100,0,100,0,414.020000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292736,,
SwingSPY_1,2022-Apr-29 19:30:31.704000,2022-Apr-29 19:30:31.704000,FILLED,FILL,SPY,BUY,LIMIT,DAY,413.920000,93,0,93,0,413.920000,0.111600,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292737,,
SwingSPY_1,2022-Apr-29 19:45:58.147000,2022-Apr-29 19:45:58.147000,FILLED,FILL,SPY,BUY,LIMIT,DAY,413.830000,900,0,900,0,413.830000,1.080000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292738,,
SwingSPY_1,2022-Apr-29 19:46:36.436000,2022-Apr-29 19:46:36.436000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,413.725000,400,0,0,400,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292739,,limit price is not an increment of minimum tick size
SwingSPY_1,2022-Apr-29 19:46:56.721000,2022-Apr-29 19:46:56.721000,FILLED,FILL,SPY,BUY,LIMIT,DAY,413.650000,100,0,100,0,413.650000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292740,,
