StrategyName,TradeTime,Symbol,Quantity,Price,ExecutionCost,LiquidityAction,LiquidityCode,RawLiquidity,Account,Trader,MarketCenter,OrderID,ExecID,TransactionType
SwingSPY_1,2022-Apr-22 18:00:25.978000,SPY,100,428.630000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292670,,FILL
SwingSPY_1,2022-Apr-22 18:35:10.998000,SPY,10,428.190000,0.012000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292673,,FILL
SwingSPY_1,2022-Apr-22 18:39:11.778000,SPY,7,427.990000,0.008400,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292676,,FILL
SwingSPY_1,2022-Apr-22 18:50:52.890000,SPY,23,427.910000,0.027600,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292677,,FILL
SwingSPY_1,2022-Apr-22 18:52:30.736000,SPY,200,427.400000,0.240000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292679,,FILL
SwingSPY_1,2022-Apr-22 18:54:31.481000,SPY,200,427.330000,0.240000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292680,,FILL
SwingSPY_1,2022-Apr-22 18:55:51.575000,SPY,100,427.030000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292681,,FILL
SwingSPY_1,2022-Apr-22 18:56:50.771000,SPY,100,426.970000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292682,,FILL
SwingSPY_1,2022-Apr-22 19:10:30.728000,SPY,100,426.850000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292683,,FILL
SwingSPY_1,2022-Apr-22 19:51:41.253000,SPY,100,426.490000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292685,,FILL
SwingSPY_1,2022-Apr-22 19:52:10.092000,SPY,100,426.240000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292686,,FILL
SwingSPY_1,2022-Apr-22 19:58:38.482000,SPY,1000,426.020000,1.200000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292689,,FILL
SwingSPY_1,2022-Apr-22 19:59:02.591000,SPY,200,425.930000,0.240000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292690,,FILL
SwingSPY_1,2022-Apr-22 19:59:07.038000,SPY,86,425.800000,0.103200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292691,,FILL
SwingSPY_1,2022-Apr-22 19:59:18.003000,SPY,500,425.700000,0.600000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292692,,FILL
SwingSPY_1,2022-Apr-22 19:59:23.802000,SPY,100,425.620000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292693,,FILL
SwingSPY_1,2022-Apr-22 19:59:27.080000,SPY,104,425.530000,0.124800,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292694,,FILL
SwingSPY_1,2022-Apr-25 13:30:00.417000,SPY,10,423.700000,0.012000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292695,,FILL
SwingSPY_1,2022-Apr-25 13:30:03.663000,SPY,4,423.490000,0.004800,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292696,,FILL
SwingSPY_1,2022-Apr-25 13:30:19.443000,SPY,100,423.180000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292697,,FILL
SwingSPY_1,2022-Apr-25 13:31:01.578000,SPY,42,422.680000,0.050400,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292698,,FILL
SwingSPY_1,2022-Apr-25 13:31:13.645000,SPY,10,422.500000,0.012000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292699,,FILL
SwingSPY_1,2022-Apr-25 13:33:03.842000,SPY,100,422.130000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292700,,FILL
SwingSPY_1,2022-Apr-25 13:33:56.165000,SPY,1,422.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292701,,FILL
SwingSPY_1,2022-Apr-25 13:45:00.816000,SPY,100,421.800000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292702,,FILL
SwingSPY_1,2022-Apr-25 13:46:39.563000,SPY,100,421.550000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292703,,FILL
SwingSPY_1,2022-Apr-25 13:55:10.094000,SPY,14,421.410000,0.016800,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292704,,FILL
SwingSPY_1,2022-Apr-25 13:59:00.899000,SPY,500,420.790000,0.600000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292707,,FILL
SwingSPY_1,2022-Apr-25 13:59:37.906000,SPY,3,420.520000,0.003600,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292708,,FILL
SwingSPY_1,2022-Apr-25 14:00:08.298000,SPY,100,420.400000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292709,,FILL
SwingSPY_1,2022-Apr-25 14:04:24.020000,SPY,35,420.220000,0.042000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292710,,FILL
SwingSPY_1,2022-Apr-25 14:05:42.427000,SPY,2,420.140000,0.002400,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292711,,FILL
SwingSPY_1,2022-Apr-25 14:05:58.228000,SPY,22,420.020000,0.026400,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292712,,FILL
SwingSPY_1,2022-Apr-25 15:32:17.242000,SPY,100,419.960000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292713,,FILL
SwingSPY_1,2022-Apr-25 15:45:09.717000,SPY,39,419.670000,0.046800,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292714,,FILL
