StrategyName,TradeTime,Symbol,Quantity,Price,ExecutionCost,LiquidityAction,LiquidityCode,RawLiquidity,Account,Trader,MarketCenter,OrderID,ExecID,TransactionType
TKSPY,2019-Oct-30 14:04:29.881000,SPY,1,302.710000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588397,,FILL
TKSPY,2019-Oct-30 14:04:29.964000,SPY,1,302.730000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588398,,FILL
TKSPY,2019-Oct-30 14:04:31.786000,SPY,1,302.740000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588399,,FILL
TKSPY,2019-Oct-30 14:04:31.789000,SPY,1,302.740000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588400,,FILL
TKSPY,2019-Oct-30 14:04:32.816000,SPY,1,302.770000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588401,,FILL
TKSPY,2019-Oct-30 14:04:32.841000,SPY,1,302.780000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588402,,FILL
TKSPY,2019-Oct-30 14:04:32.841000,SPY,1,302.730000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588403,,FILL
TKSPY,2019-Oct-30 14:04:32.841000,SPY,1,302.730000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588404,,FILL
TKSPY,2019-Oct-30 14:04:32.841000,SPY,1,302.760000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588405,,FILL
TKSPY,2019-Oct-30 14:04:32.841000,SPY,1,302.780000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588406,,FILL
TKSPY,2019-Oct-30 14:04:33.127000,SPY,1,302.760000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588407,,FILL
TKSPY,2019-Oct-30 14:04:33.138000,SPY,1,302.750000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588408,,FILL
TKSPY,2019-Oct-30 14:04:33.735000,SPY,1,302.720000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588409,,FILL
TKSPY,2019-Oct-30 14:04:33.749000,SPY,1,302.740000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588410,,FILL
TKSPY,2019-Oct-30 14:04:34.575000,SPY,1,302.750000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588411,,FILL
TKSPY,2019-Oct-30 14:04:34.575000,SPY,1,302.740000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588412,,FILL
TKSPY,2019-Oct-30 14:04:34.578000,SPY,1,302.760000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588413,,FILL
TKSPY,2019-Oct-30 14:04:34.634000,SPY,1,302.770000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588414,,FILL
TKSPY,2019-Oct-30 14:04:34.683000,SPY,1,302.780000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588415,,FILL
TKSPY,2019-Oct-30 14:04:35.390000,SPY,1,302.740000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588416,,FILL
TKSPY,2019-Oct-30 14:04:35.391000,SPY,1,302.740000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588417,,FILL
TKSPY,2019-Oct-30 14:04:35.392000,SPY,1,302.740000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588418,,FILL
TKSPY,2019-Oct-30 14:04:35.392000,SPY,1,302.740000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588419,,FILL
TKSPY,2019-Oct-30 14:04:35.397000,SPY,1,302.730000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588420,,FILL
TKSPY,2019-Oct-30 14:04:35.399000,SPY,1,302.730000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588421,,FILL
TKSPY,2019-Oct-30 14:04:35.511000,SPY,1,302.710000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588422,,FILL
TKSPY,2019-Oct-30 14:04:35.514000,SPY,1,302.710000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588423,,FILL
TKSPY,2019-Oct-30 14:04:35.539000,SPY,1,302.710000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588424,,FILL
TKSPY,2019-Oct-30 14:04:35.750000,SPY,1,302.690000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588425,,FILL
TKSPY,2019-Oct-30 14:04:35.752000,SPY,1,302.690000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588426,,FILL
TKSPY,2019-Oct-30 14:04:35.752000,SPY,1,302.690000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588427,,FILL
TKSPY,2019-Oct-30 14:04:36.310000,SPY,1,302.650000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588428,,FILL
TKSPY,2019-Oct-30 14:04:36.310000,SPY,1,302.620000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588429,,FILL
TKSPY,2019-Oct-30 14:04:36.311000,SPY,1,302.600000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588430,,FILL
TKSPY,2019-Oct-30 14:04:36.311000,SPY,1,302.560000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588431,,FILL
TKSPY,2019-Oct-30 14:04:36.574000,SPY,1,302.540000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588432,,FILL
TKSPY,2019-Oct-30 14:04:37.299000,SPY,1,302.560000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588433,,FILL
TKSPY,2019-Oct-30 14:04:37.300000,SPY,1,302.560000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588434,,FILL
TKSPY,2019-Oct-30 14:04:38.159000,SPY,1,302.610000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588435,,FILL
TKSPY,2019-Oct-30 14:04:38.902000,SPY,1,302.610000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588436,,FILL
TKSPY,2019-Oct-30 14:04:38.904000,SPY,1,302.610000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588437,,FILL
TKSPY,2019-Oct-30 14:04:39.763000,SPY,1,302.620000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588438,,FILL
TKSPY,2019-Oct-30 14:04:40.426000,SPY,1,302.590000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588439,,FILL
TKSPY,2019-Oct-30 14:04:41.372000,SPY,1,302.550000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588440,,FILL
TKSPY,2019-Oct-30 14:04:41.374000,SPY,1,302.550000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588441,,FILL
TKSPY,2019-Oct-30 14:04:41.374000,SPY,1,302.550000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588442,,FILL
TKSPY,2019-Oct-30 14:04:41.374000,SPY,1,302.570000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588443,,FILL
TKSPY,2019-Oct-30 14:04:41.374000,SPY,1,302.550000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588444,,FILL
TKSPY,2019-Oct-30 14:04:41.374000,SPY,1,302.550000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588445,,FILL
TKSPY,2019-Oct-30 14:04:42.622000,SPY,1,302.560000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588446,,FILL
TKSPY,2019-Oct-30 14:04:42.637000,SPY,1,302.560000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588447,,FILL
TKSPY,2019-Oct-30 14:04:42.821000,SPY,1,302.580000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588448,,FILL
TKSPY,2019-Oct-30 14:04:42.849000,SPY,1,302.580000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588449,,FILL
TKSPY,2019-Oct-30 14:04:42.849000,SPY,1,302.560000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588450,,FILL
TKSPY,2019-Oct-30 14:04:45.608000,SPY,1,302.610000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588451,,FILL
TKSPY,2019-Oct-30 14:04:45.636000,SPY,1,302.610000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588452,,FILL
TKSPY,2019-Oct-30 14:04:45.800000,SPY,1,302.610000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588453,,FILL
TKSPY,2019-Oct-30 14:04:46.355000,SPY,1,302.640000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588454,,FILL
TKSPY,2019-Oct-30 14:04:47.132000,SPY,1,302.650000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588455,,FILL
TKSPY,2019-Oct-30 14:04:47.524000,SPY,1,302.640000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588456,,FILL
TKSPY,2019-Oct-30 14:04:48.181000,SPY,1,302.660000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588457,,FILL
TKSPY,2019-Oct-30 14:04:48.459000,SPY,1,302.670000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588458,,FILL
TKSPY,2019-Oct-30 14:04:48.459000,SPY,1,302.670000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588459,,FILL
TKSPY,2019-Oct-30 14:04:48.461000,SPY,1,302.670000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588460,,FILL
TKSPY,2019-Oct-30 14:04:48.870000,SPY,1,302.690000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588461,,FILL
TKSPY,2019-Oct-30 14:04:48.872000,SPY,1,302.690000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588462,,FILL
TKSPY,2019-Oct-30 14:04:48.971000,SPY,1,302.680000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588463,,FILL
TKSPY,2019-Oct-30 14:04:50.336000,SPY,1,302.670000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588464,,FILL
TKSPY,2019-Oct-30 14:04:50.360000,SPY,1,302.670000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588465,,FILL
TKSPY,2019-Oct-30 14:04:53.387000,SPY,1,302.710000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588467,,FILL
TKSPY,2019-Oct-30 14:04:57.433000,SPY,1,302.710000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588468,,FILL
TKSPY,2019-Oct-30 14:04:57.451000,SPY,1,302.710000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588469,,FILL
TKSPY,2019-Oct-30 14:05:00.979000,SPY,1,302.700000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588470,,FILL
TKSPY,2019-Oct-30 14:05:05.636000,SPY,1,302.690000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588472,,FILL
TKSPY,2019-Oct-30 14:05:05.636000,SPY,1,302.690000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588473,,FILL
TKSPY,2019-Oct-30 14:05:05.660000,SPY,1,302.690000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588474,,FILL
TKSPY,2019-Oct-30 14:05:05.660000,SPY,1,302.700000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588475,,FILL
TKSPY,2019-Oct-30 14:05:06.646000,SPY,1,302.660000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588477,,FILL
TKSPY,2019-Oct-30 14:05:06.646000,SPY,1,302.650000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588478,,FILL
TKSPY,2019-Oct-30 14:05:06.646000,SPY,1,302.650000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588479,,FILL
TKSPY,2019-Oct-30 14:05:12.799000,SPY,1,302.710000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588480,,FILL
TKSPY,2019-Oct-30 14:05:12.871000,SPY,1,302.720000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588481,,FILL
TKSPY,2019-Oct-30 14:05:13.414000,SPY,1,302.740000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588482,,FILL
TKSPY,2019-Oct-30 14:05:13.432000,SPY,1,302.740000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588483,,FILL
TKSPY,2019-Oct-30 14:05:13.791000,SPY,1,302.760000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588484,,FILL
TKSPY,2019-Oct-30 14:05:13.791000,SPY,1,302.760000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588485,,FILL
TKSPY,2019-Oct-30 14:05:14.614000,SPY,1,302.800000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588486,,FILL
TKSPY,2019-Oct-30 14:05:14.614000,SPY,1,302.800000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588487,,FILL
TKSPY,2019-Oct-30 14:05:14.720000,SPY,1,302.790000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588488,,FILL
TKSPY,2019-Oct-30 14:05:14.720000,SPY,1,302.780000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588489,,FILL
TKSPY,2019-Oct-30 14:05:14.995000,SPY,1,302.790000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588490,,FILL
TKSPY,2019-Oct-30 14:05:15.477000,SPY,1,302.800000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588491,,FILL
TKSPY,2019-Oct-30 14:05:16.534000,SPY,1,302.800000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588492,,FILL
TKSPY,2019-Oct-30 14:05:17.510000,SPY,1,302.820000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588493,,FILL
TKSPY,2019-Oct-30 14:05:20.201000,SPY,1,302.730000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588494,,FILL
TKSPY,2019-Oct-30 14:05:21.660000,SPY,1,302.770000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588495,,FILL
TKSPY,2019-Oct-30 14:05:29.895000,SPY,1,302.780000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588496,,FILL
TKSPY,2019-Oct-30 14:05:31.985000,SPY,1,302.780000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588497,,FILL
TKSPY,2019-Oct-30 14:05:31.989000,SPY,1,302.790000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588498,,FILL
TKSPY,2019-Oct-30 14:05:31.991000,SPY,1,302.820000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588499,,FILL
TKSPY,2019-Oct-30 14:05:32.949000,SPY,1,302.810000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588500,,FILL
TKSPY,2019-Oct-30 14:05:32.949000,SPY,1,302.790000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588501,,FILL
TKSPY,2019-Oct-30 14:05:33.890000,SPY,1,302.790000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588502,,FILL
TKSPY,2019-Oct-30 14:05:33.890000,SPY,1,302.780000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588503,,FILL
TKSPY,2019-Oct-30 14:05:37.978000,SPY,1,302.800000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588505,,FILL
TKSPY,2019-Oct-30 14:05:39.871000,SPY,1,302.780000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588508,,FILL
TKSPY,2019-Oct-30 14:05:39.871000,SPY,1,302.780000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588509,,FILL
TKSPY,2019-Oct-30 14:05:39.871000,SPY,1,302.780000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588510,,FILL
TKSPY,2019-Oct-30 14:05:42.891000,SPY,1,302.770000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588511,,FILL
TKSPY,2019-Oct-30 14:05:42.891000,SPY,1,302.770000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588512,,FILL
TKSPY,2019-Oct-30 14:05:47.738000,SPY,1,302.740000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588513,,FILL
TKSPY,2019-Oct-30 14:05:52.413000,SPY,1,302.760000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588514,,FILL
TKSPY,2019-Oct-30 14:06:04.287000,SPY,1,302.690000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588515,,FILL
TKSPY,2019-Oct-30 14:06:05.949000,SPY,1,302.690000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588516,,FILL
TKSPY,2019-Oct-30 14:06:13.969000,SPY,1,302.630000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588518,,FILL
TKSPY,2019-Oct-30 14:06:14.129000,SPY,1,302.620000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588519,,FILL
TKSPY,2019-Oct-30 14:06:19.693000,SPY,1,302.650000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588520,,FILL
TKSPY,2019-Oct-30 14:06:35.212000,SPY,1,302.670000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588524,,FILL
TKSPY,2019-Oct-30 14:06:35.234000,SPY,1,302.670000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588525,,FILL
TKSPY,2019-Oct-30 14:06:35.259000,SPY,1,302.670000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588526,,FILL
TKSPY,2019-Oct-30 14:06:35.512000,SPY,1,302.670000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588527,,FILL
TKSPY,2019-Oct-30 14:06:35.636000,SPY,1,302.670000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588528,,FILL
TKSPY,2019-Oct-30 14:06:39.706000,SPY,1,302.670000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588529,,FILL
TKSPY,2019-Oct-30 14:06:39.730000,SPY,1,302.700000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588530,,FILL
TKSPY,2019-Oct-30 14:06:44.708000,SPY,1,302.640000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588531,,FILL
TKSPY,2019-Oct-30 14:06:49.771000,SPY,1,302.580000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588532,,FILL
TKSPY,2019-Oct-30 14:06:52.992000,SPY,1,302.610000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588533,,FILL
TKSPY,2019-Oct-30 14:06:57.272000,SPY,1,302.640000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588534,,FILL
TKSPY,2019-Oct-30 14:07:04.516000,SPY,1,302.710000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588535,,FILL
TKSPY,2019-Oct-30 14:07:05.279000,SPY,1,302.720000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588537,,FILL
TKSPY,2019-Oct-30 14:07:10.603000,SPY,1,302.770000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588538,,FILL
TKSPY,2019-Oct-30 14:07:11.149000,SPY,1,302.800000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588539,,FILL
TKSPY,2019-Oct-30 14:07:17.519000,SPY,1,302.770000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588540,,FILL
TKSPY,2019-Oct-30 14:07:23.892000,SPY,1,302.790000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588542,,FILL
TKSPY,2019-Oct-30 14:07:52.859000,SPY,1,302.780000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588543,,FILL
TKSPY,2019-Oct-30 14:07:53.510000,SPY,1,302.790000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588544,,FILL
TKSPY,2019-Oct-30 14:08:18.293000,SPY,1,302.740000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588545,,FILL
TKSPY,2019-Oct-30 14:08:21.725000,SPY,1,302.730000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588546,,FILL
TKSPY,2019-Oct-30 14:08:39.136000,SPY,1,302.820000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588547,,FILL
TKSPY,2019-Oct-30 14:08:41.204000,SPY,1,302.810000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588548,,FILL
TKSPY,2019-Oct-30 14:08:47.456000,SPY,1,302.820000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588549,,FILL
TKSPY,2019-Oct-30 14:09:05.592000,SPY,1,302.800000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588551,,FILL
TKSPY,2019-Oct-30 14:09:09.707000,SPY,1,302.780000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588552,,FILL
TKSPY,2019-Oct-30 14:09:16.791000,SPY,1,302.770000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588553,,FILL
TKSPY,2019-Oct-30 14:09:27.800000,SPY,1,302.830000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588555,,FILL
TKSPY,2019-Oct-30 14:09:37.878000,SPY,1,302.810000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588557,,FILL
TKSPY,2019-Oct-30 14:09:45.837000,SPY,1,302.830000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588559,,FILL
TKSPY,2019-Oct-30 14:09:45.837000,SPY,1,302.830000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588560,,FILL
TKSPY,2019-Oct-30 14:09:51.645000,SPY,1,302.800000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588563,,FILL
TKSPY,2019-Oct-30 14:09:51.645000,SPY,1,302.800000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588564,,FILL
TKSPY,2019-Oct-30 14:09:51.645000,SPY,1,302.800000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588565,,FILL
TKSPY,2019-Oct-30 14:09:54.297000,SPY,1,302.800000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588567,,FILL
TKSPY,2019-Oct-30 14:10:11.380000,SPY,1,302.850000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588575,,FILL
TKSPY,2019-Oct-30 14:10:11.380000,SPY,1,302.850000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588576,,FILL
TKSPY,2019-Oct-30 14:10:11.381000,SPY,1,302.860000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588577,,FILL
TKSPY,2019-Oct-30 14:10:13.965000,SPY,1,302.880000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588579,,FILL
TKSPY,2019-Oct-30 14:10:15.372000,SPY,1,302.880000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588580,,FILL
TKSPY,2019-Oct-30 14:10:16.652000,SPY,1,302.900000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588581,,FILL
TKSPY,2019-Oct-30 14:10:19.226000,SPY,1,302.910000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588583,,FILL
TKSPY,2019-Oct-30 14:10:19.434000,SPY,1,302.910000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588584,,FILL
TKSPY,2019-Oct-30 14:10:19.434000,SPY,1,302.910000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588585,,FILL
TKSPY,2019-Oct-30 14:10:24.487000,SPY,1,302.870000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588586,,FILL
TKSPY,2019-Oct-30 14:10:28.244000,SPY,1,302.880000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588587,,FILL
TKSPY,2019-Oct-30 14:10:35.130000,SPY,1,302.900000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588589,,FILL
TKSPY,2019-Oct-30 14:11:28.217000,SPY,1,302.850000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588593,,FILL
TKSPY,2019-Oct-30 14:11:28.217000,SPY,1,302.850000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588594,,FILL
TKSPY,2019-Oct-30 14:11:35.980000,SPY,1,302.850000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588595,,FILL
TKSPY,2019-Oct-30 14:11:38.200000,SPY,1,302.870000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588596,,FILL
TKSPY,2019-Oct-30 14:11:38.467000,SPY,1,302.910000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588597,,FILL
TKSPY,2019-Oct-30 14:11:40.550000,SPY,1,302.880000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588599,,FILL
TKSPY,2019-Oct-30 14:12:33.428000,SPY,1,302.930000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588603,,FILL
TKSPY,2019-Oct-30 14:12:39.626000,SPY,1,302.930000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588604,,FILL
TKSPY,2019-Oct-30 14:12:44.685000,SPY,1,302.920000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588605,,FILL
TKSPY,2019-Oct-30 14:12:49.132000,SPY,1,302.930000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588606,,FILL
TKSPY,2019-Oct-30 14:12:54.547000,SPY,1,302.910000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588607,,FILL
TKSPY,2019-Oct-30 14:13:06.671000,SPY,1,302.920000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363440132588608,,FILL
