StrategyName,EntryTime,LastModTime,State,LastUpdateType,Symbol,Side,Type,TIF,Price,Quantity,DisplayQuantity,FilledQty,Remains,AvgFillPrice,ExecutionCost,Account,Trader,Broker,MarketCenter,OrderId,Tag,Reason
NONSPY,2019-Oct-30 13:35:17.859000,2019-Oct-30 13:35:17.859000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.920000,1,0,1,0,302.900000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587585,,
NONSPY,2019-Oct-30 13:35:24.811000,2019-Oct-30 13:35:24.811000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.930000,1,0,1,0,302.910000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587586,,
NONSPY,2019-Oct-30 13:35:34.710000,2019-Oct-30 13:35:34.710000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.950000,1,0,1,0,302.930000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587587,,
NONSPY,2019-Oct-30 13:35:47.687000,2019-Oct-30 13:35:47.687000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,303.005000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587588,,limit price is not an increment of minimum tick size
NONSPY,2019-Oct-30 13:35:47.693000,2019-Oct-30 13:35:47.693000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,303.005000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587589,,limit price is not an increment of minimum tick size
NONSPY,2019-Oct-30 13:35:49.908000,2019-Oct-30 13:35:49.908000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,303.005000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587590,,limit price is not an increment of minimum tick size
NONSPY,2019-Oct-30 13:35:54.539000,2019-Oct-30 13:35:54.539000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.020000,1,0,1,0,303.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587591,,
NONSPY,2019-Oct-30 13:35:54.540000,2019-Oct-30 13:35:54.540000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.030000,1,0,1,0,303.010000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587592,,
NONSPY,2019-Oct-30 13:35:54.642000,2019-Oct-30 13:35:54.642000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.020000,1,0,1,0,303.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587593,,
NONSPY,2019-Oct-30 13:36:08.192000,2019-Oct-30 13:36:08.192000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.965000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587594,,limit price is not an increment of minimum tick size
